base_ad_number,version_order,ad_number,version_label,issue_date,is_emergency,is_correction,correction_date,previous_version,next_version,latest_version,is_latest_version,file_instance_id,relative_path
2007-0233,1,2007-0233,2007-0233,2007-08-27,False,False,,,,2007-0233,True,6709856e6d674df1,2007-0233__AD_2007-0233_1__easa_ad_2007_0233_superseded.pdf
2007-0238,1,2007-0238R1,2007-0238R1,2008-03-26,False,False,,,,2007-0238R1,True,7b2ff9b5cff364c6,2007-0238R1__AD_2007-0238R1_1__easa_ad_2007_0238_R1_superseded.pdf
2007-0239,1,2007-0239,2007-0239,2007-09-03,False,False,,,,2007-0239,True,bbd3b5cb668dc308,2007-0239__AD_2007-0239_1__easa_ad_2007_0239.pdf
2007-0240,1,2007-0240,2007-0240,2007-09-04,False,False,,,,2007-0240,True,fec796b143043157,2007-0240__AD_2007-0240_1__easa_ad_2007_0240_Superseded.pdf
2007-0242,1,2007-0242R1,2007-0242R1,,False,False,,,,2007-0242R1,True,f16fb7ea94024457,2007-0242R1__AD_2007-0242R1_2__EASA_AD_2007_0242_R1.pdf
2007-0243,1,2007-0243R1,2007-0243R1,,False,False,,,,2007-0243R1,True,438d1c8c09a1e739,2007-0243R1__AD_2007-0243R1_1__EASA_AD_2007_0243_R1.pdf
2007-0245,1,2007-0245,2007-0245,2007-09-05,False,False,,,,2007-0245,True,ce1d0a6b0435f8bb,2007-0245__AD_2007-0245_2__easa_ad_2007_0245_superseded.pdf
2007-0246,1,2007-0246,2007-0246,2007-09-05,False,False,,,,2007-0246,True,d2e0416eed91b685,2007-0246__AD_2007-0246_2__easa_ad_2007_0246.pdf
2007-0249,1,2007-0249,2007-0249,2007-09-24,False,False,,,,2007-0249,True,7a239ec5c306fa6d,2007-0249__AD_2007-0249_1__easa_ad_2007_0249.pdf
2007-0266,1,2007-0266,2007-0266,2007-10-08,False,False,,,,2007-0266,True,1c5c1a0172e31787,2007-0266__AD_2007-0266_1__easa_ad_2007_0266.pdf
2007-0269,1,2007-0269R1,2007-0269R1,2007-10-15,False,False,,,,2007-0269R1,True,93fbf4df0a89dee5,2007-0269R1__AD_2007-0269R1_2__easa_ad_2007_0269R1_superseded.pdf
2007-0273,1,2007-0273,2007-0273,2007-10-23,False,False,,,,2007-0273,True,1e1daa955af58131,2007-0273__AD_2007-0273_1__easa_ad_2007_0273.pdf
2007-0276,1,2007-0276R1,2007-0276R1,2010-03-18,False,False,,,,2007-0276R1,True,5b9cdf86316600ff,2007-0276R1__AD_2007-0276R1_1__easa_ad_2007_0276_R1_superseded.pdf
2007-0278,1,2007-0278,2007-0278 [Corrected: 2007-11-08],2007-11-05,False,True,2007-11-08,,,2007-0278 [Corrected: 2007-11-08],True,0b6a17dbe6f95907,2007-0278__AD_2007-0278_1__easa_ad_2007_0278_Corrected_Superseded.pdf
2007-0279,1,2007-0279,2007-0279,2007-11-05,False,False,,,,2007-0279,True,32b8286164b15973,2007-0279__AD_2007-0279_1__easa_ad_2007_0279.pdf
2007-0280,1,2007-0280,2007-0280,2007-11-06,False,False,,,,2007-0280,True,cfaa6ebe6b9421cd,2007-0280__AD_2007-0280_1__easa_ad_2007_0280.pdf
2007-0281,1,2007-0281,2007-0281,2007-11-06,False,False,,,,2007-0281,True,463f0c6c76caa662,2007-0281__AD_2007-0281_1__easa_ad_2007_0281.pdf
2007-0282,1,2007-0282,2007-0282,2007-11-06,False,False,,,,2007-0282,True,e684863e2b99bfc0,2007-0282__AD_2007-0282_1__easa_ad_2007_0282.pdf
2007-0283,1,2007-0283,2007-0283,2007-11-08,False,False,,,,2007-0283,True,a65eb8de30c55000,2007-0283__AD_2007-0283_1__easa_ad_2007_0283_superseded.pdf
2007-0284,1,2007-0284,2007-0284,2007-11-12,False,False,,,,2007-0284,True,496fc740a56d6496,2007-0284__AD_2007-0284_1__easa_ad_2007_0284_superseded.pdf
2007-0286,1,2007-0286,2007-0286,2007-11-14,False,False,,,,2007-0286,True,dfe3cff9f49deed2,2007-0286__AD_2007-0286_1__easa_ad_2007_0286.pdf
2007-0291,1,2007-0291,2007-0291,2007-11-27,False,False,,,,2007-0291,True,1f3c185878f33564,2007-0291__AD_2007-0291_1__easa_ad_2007_0291.pdf
2007-0292,1,2007-0292,2007-0292,2007-11-27,False,False,,,,2007-0292,True,4f25a3b94bef9ddf,2007-0292__AD_2007-0292_2__easa_ad_2007_0292.pdf
2007-0293,1,2007-0293,2007-0293,2007-11-29,False,False,,,,2007-0293,True,3650f968ae3d331a,2007-0293__AD_2007-0293_1__easa_ad_2007_0293_superseded.pdf
2007-0297,1,2007-0297R1,2007-0297R1,2008-09-17,False,False,,,,2007-0297R1,True,a1a7d53204a19892,2007-0297R1__AD_2007-0297R1_1__easa_ad_2007_0297_R1.pdf
2007-0299,1,2007-0299R2,2007-0299R2,2008-10-28,False,False,,,,2007-0299R2,True,0678f05a78df79b2,2007-0299R2__AD_2007-0299R2_1__easa_ad_2007_0299_R2.pdf
2007-0300,1,2007-0300,2007-0300,2007-12-13,False,False,,,,2007-0300,True,db7ad94e15306b67,2007-0300__AD_2007-0300_1__easa_ad_2007_0300_Superseded.pdf
2007-0302,1,2007-0302,2007-0302,2007-12-14,False,False,,,,2007-0302,True,20ed7791c087599d,2007-0302__AD_2007-0302_1__easa_ad_2007_0302.pdf
2007-0308,1,2007-0308,2007-0308,2007-12-18,False,False,,,,2007-0308,True,5236a78197742392,2007-0308__AD_2007-0308_1__easa_ad_2007_0308_superseded.pdf
2007-0309,1,2007-0309,2007-0309,2007-12-18,False,False,,,,2007-0309,True,09c061be90c296b3,2007-0309__AD_2007-0309_1__easa_ad_2007_0309_superseded.pdf
2007-0314,1,2007-0314R1,2007-0314R1,2008-01-31,False,False,,,,2007-0314R1,True,84b37bc3e16371fe,2007-0314R1__AD_2007-0314R1_1__easa_ad_2007_0314_R1_superseded.pdf
2008-0001,1,2008-0001,2008-0001,2008-01-03,False,False,,,,2008-0001,True,9cd0df20494b95d4,2008-0001__AD_2008-0001_1__easa_ad_2008_0001_Superseded.pdf
2008-0002,1,2008-0002,2008-0002,2008-01-07,False,False,,,,2008-0002,True,1feafeb85a05b09a,2008-0002__AD_2008-0002_1__easa_ad_2008_0002.pdf
2008-0008,1,2008-0008,2008-0008 [Corrected: 2009-09-10],2008-01-11,False,True,2009-09-10,,,2008-0008 [Corrected: 2009-09-10],True,ddc6ce36fb4396b1,2008-0008__AD_2008-0008_1__easa_ad_2008_0008_superseded.pdf
2008-0010,1,2008-0010R1,2008-0010R1,2008-10-07,False,False,,,,2008-0010R1,True,bf89458c9a013cee,2008-0010R1__AD_2008-0010R1_1__easa_ad_2008_0010_R1_Superseded.pdf
2008-0012,1,2008-0012,2008-0012,2008-01-14,False,False,,,,2008-0012,True,f2112ddc18baa008,2008-0012__AD_2008-0012_1__easa_ad_2008_0012.pdf
2008-0017,1,2008-0017R1,2008-0017R1,2008-06-17,False,False,,,,2008-0017R1,True,3c5d39bc7ec79a90,2008-0017R1__AD_2008-0017R1_1__easa_ad_2008_0017_R1_Superseded.pdf
2008-0019,1,2008-0019,2008-0019,2008-01-28,False,False,,,,2008-0019,True,7406f956e50a5ef3,2008-0019__AD_2008-0019_1__easa_ad_2008_0019_superseded.pdf
2008-0023,1,2008-0023,2008-0023,2008-02-06,False,False,,,,2008-0023,True,ae9d47a3330c62cd,2008-0023__AD_2008-0023_1__easa_ad_2008_0023_Superseded.pdf
2008-0026,1,2008-0026,2008-0026,2008-02-12,False,False,,,,2008-0026,True,52417979974c4833,2008-0026__AD_2008-0026_2__easa_ad_2008_0026_superseded.pdf
2008-0032,1,2008-0032,2008-0032,2008-02-21,False,False,,,,2008-0032,True,df82056763d4556f,2008-0032__AD_2008-0032_1__easa_ad_2008_0032.pdf
2008-0034,1,2008-0034R1,2008-0034R1,2010-05-18,False,False,,,,2008-0034R1,True,64dec44f4b562677,2008-0034R1__AD_2008-0034R1_1__easa_ad_2008_0034_R1.pdf
2008-0048,1,2008-0048,2008-0048,2008-02-28,False,False,,,,2008-0048,True,25fe05f681d7ccb5,2008-0048__AD_2008-0048_1__easa_ad_2008_0048.pdf
2008-0050,1,2008-0050,2008-0050,2008-03-04,False,False,,,,2008-0050,True,fad8f06d4541710a,2008-0050__AD_2008-0050_1__easa_ad_2008_0050_superseded.pdf
2008-0051,1,2008-0051R1,2008-0051R1,2010-04-14,False,False,,,,2008-0051R1,True,4e73a98b736f50ac,2008-0051R1__AD_2008-0051R1_1__easa_ad_2008_0051_R1_superseded.pdf
2008-0052,1,2008-0052R1,2008-0052R1,2008-06-30,False,False,,,,2008-0052R1,True,aa7aa83c9bbf4d97,2008-0052R1__AD_2008-0052R1_1__easa_ad_2008_0052_R1.pdf
2008-0055,1,2008-0055,2008-0055,2008-03-05,False,False,,,,2008-0055,True,2185cce7ef6c13b8,2008-0055__AD_2008-0055_2__easa_ad_2008_0055_superseded.pdf
2008-0058,1,2008-0058,2008-0058,2015-10-13,False,False,,,,2008-0058,True,4df1c3531c674c38,2008-0058-CN__AD_2008-0058-CN_1__AD_2008_0058_CN1_.pdf
2008-0066,1,2008-0066,2008-0066,2008-03-31,False,False,,,,2008-0066,True,843fc74e8a4f44c0,2008-0066__AD_2008-0066_1__easa_ad_2008_0066.pdf
2008-0073,1,2008-0073,2008-0073,2008-04-22,False,False,,,,2008-0073,True,908be83aaa40ed5f,2008-0073__AD_2008-0073_1__easa_ad_2008_0073.pdf
2008-0074,1,2008-0074,2008-0074,2008-04-22,False,False,,,,2008-0074,True,9552102f205ad4fe,2008-0074__AD_2008-0074_1__easa_ad_2008_0074_superseded.pdf
2008-0093,1,2008-0093,2008-0093,2008-05-20,False,False,,,,2008-0093,True,63c205608463b7e9,2008-0093__AD_2008-0093_1__easa_ad_2008_0093_superseded.pdf
2008-0101,1,2008-0101,2008-0101,2008-05-26,False,False,,,,2008-0101,True,e90f8015b019a572,2008-0101__AD_2008-0101_1__easa_ad_2008_0101_superseded.pdf
2008-0111,1,2008-0111,2008-0111 [Corrected: 2008-06-16],2008-06-10,False,True,2008-06-16,,,2008-0111 [Corrected: 2008-06-16],True,87b3854fdf5a6d1b,2008-0111__AD_2008-0111_2__easa_ad_2008_0111_superseded.pdf
2008-0112,1,2008-0112,2008-0112,2008-06-10,False,False,,,,2008-0112,True,972df169e3058679,2008-0112__AD_2008-0112_1__easa_ad_2008_0112.pdf
2008-0117,1,2008-0117,2008-0117,2008-06-23,False,False,,,,2008-0117,True,b82c903e675a218a,2008-0117__AD_2008-0117_1__easa_ad_2008_0117_superseded.pdf
2008-0131,1,2008-0131,2008-0131,2008-07-16,False,False,,,,2008-0131,True,5fc4bc2a48698d1e,2008-0131__AD_2008-0131_1__easa_ad_2008_0131_Superseded.pdf
2008-0138,1,2008-0138,2008-0138,2008-07-23,False,False,,,,2008-0138,True,8d998bd85a76d99d,2008-0138__AD_2008-0138_1__easa_ad_2008_0138_Superseded.pdf
2008-0140,1,2008-0140,2008-0140,2008-07-28,False,False,,,,2008-0140,True,c12c3a8931c9684a,2008-0140__AD_2008-0140_1__easa_ad_2008_0140_superseded.pdf
2008-0149,1,2008-0149,2008-0149,2008-08-05,False,False,,,,2008-0149,True,8bedfbd3d4e3550b,2008-0149__AD_2008-0149_1__easa_ad_2008_0149_superseded.pdf
2008-0150,1,2008-0150,2008-0150,2008-08-05,False,False,,,,2008-0150,True,5037779904395fb4,2008-0150__AD_2008-0150_1__easa_ad_2008_0150_superseded.pdf
2008-0151,1,2008-0151,2008-0151,2008-08-05,False,False,,,,2008-0151,True,5b3576fbfaf06bf5,2008-0151__AD_2008-0151_1__easa_ad_2008_0151.pdf
2008-0152,1,2008-0152,2008-0152,2008-08-08,False,False,,,,2008-0152,True,1dd9e3081a68133f,2008-0152__AD_2008-0152_1__easa_ad_2008_0152_Superseded.pdf
2008-0153,1,2008-0153,2008-0153,2008-08-08,False,False,,,,2008-0153,True,69074a4679bd3b9c,2008-0153__AD_2008-0153_1__easa_ad_2008_0153.pdf
2008-0154,1,2008-0154,2008-0154,2008-08-08,False,False,,,,2008-0154,True,29b45f0f6976c2bc,2008-0154__AD_2008-0154_1__easa_ad_2008_0154_Superseded.pdf
2008-0160,1,2008-0160,2008-0160,2008-08-22,False,False,,,,2008-0160,True,4f4842112d162017,2008-0160__AD_2008-0160_1__easa_ad_2008_0160_superseded.pdf
2008-0161,1,2008-0161R1,2008-0161R1,2009-03-23,False,False,,,,2008-0161R1,True,ebd9403bb1351bd5,2008-0161R1__AD_2008-0161R1_1__easa_ad_2008_0161_R1.pdf
2008-0166,1,2008-0166,2008-0166 [Corrected: 2008-10-30],2008-10-29,False,True,2008-10-30,,,2008-0166 [Corrected: 2008-10-30],True,99127f868c7500ea,2008-0166-CN__AD_2008-0166-CN_1__easa_ad_2008_0166_CN_Corrected.pdf
2008-0173,1,2008-0173R1,2008-0173R1,2010-10-22,False,False,,,,2008-0173R1,True,2cbbe51832b8072d,2008-0173R1__AD_2008-0173R1_1__easa_ad_2008_0173_R1.pdf
2008-0181,1,2008-0181,2008-0181,2008-10-01,False,False,,,,2008-0181,True,e8a1a1f6b65a8066,2008-0181__AD_2008-0181_2__easa_ad_2008_0181_superseded.pdf
2008-0187,1,2008-0187,2008-0187,2008-10-10,False,False,,,,2008-0187,True,91043705c4394d55,2008-0187__AD_2008-0187_1__easa_ad_2008_0187.pdf
2008-0188,1,2008-0188,2008-0188,2008-10-10,False,False,,,,2008-0188,True,3d90bcaccd3a63c6,2008-0188__AD_2008-0188_2__easa_ad_2008_0188_superseded.pdf
2008-0196,1,2008-0196,2008-0196,2008-10-27,False,False,,,,2008-0196,True,8658a9a6fb1dd7fa,2008-0196__AD_2008-0196_1__easa_ad_2008_0196.pdf
2008-0198,1,2008-0198,2008-0198,2008-11-04,False,False,,,,2008-0198,True,15bd7707d512ad9e,2008-0198__AD_2008-0198_1__easa_ad_2008_0198.pdf
2008-0199,1,2008-0199R1,2008-0199R1,2010-06-21,False,False,,,,2008-0199R1,True,3165ba1d57de5913,2008-0199R1__AD_2008-0199R1_1__easa_ad_2008_0199_R1.pdf
2008-0201,1,2008-0201R1,2008-0201R1,2012-03-09,False,False,,,,2008-0201R1,True,0fdf734c272d8ad9,2008-0201R1__AD_2008-0201R1_1__easa_ad_2008_0201_R1.pdf
2008-0207,1,2008-0207,2008-0207,2008-11-25,False,False,,,,2008-0207,True,39d1b4586f82a48f,2008-0207__AD_2008-0207_1__easa_ad_2008_0207.pdf
2008-0208,1,2008-0208R2,2008-0208R2,2013-09-24,False,False,,,,2008-0208R2,True,5993ce1ecd06e8b0,2008-0208R2__AD_2008-0208R2_1__easa_ad_2008_0208_R2.pdf
2008-0209,1,2008-0209,2008-0209,2008-11-27,False,False,,,,2008-0209,True,982cc8222a7ee5ab,2008-0209__AD_2008-0209_1__easa_ad_2008_0209_superseded.pdf
2008-0210,1,2008-0210,2008-0210,2008-12-03,False,False,,,,2008-0210,True,7c87d6813a39efd4,2008-0210__AD_2008-0210_1__easa_ad_2008_0210.pdf
2008-0211,1,2008-0211,2008-0211,2008-12-04,False,False,,,,2008-0211,True,f7f0a74db18ddd02,2008-0211__AD_2008-0211_1__easa_ad_2008_0211_superseded.pdf
2008-0212,1,2008-0212,2008-0212,2008-12-04,False,False,,,,2008-0212,True,88d33a9f5ac181ab,2008-0212__AD_2008-0212_1__easa_ad_2008_0212_superseded.pdf
2008-0213,1,2008-0213,2008-0213,2008-12-08,False,False,,,,2008-0213,True,a8357bf138c28436,2008-0213__AD_2008-0213_1__easa_ad_2008_0213_superseded.pdf
2008-0216,1,2008-0216,2008-0216,2008-12-09,False,False,,,,2008-0216,True,df820918d82ee7bc,2008-0216__AD_2008-0216_1__easa_ad_2008_0216_Superseded.pdf
2008-0223,1,2008-0223,2008-0223,2008-12-15,False,False,,,,2008-0223,True,6e87484174c0bac4,2008-0223__AD_2008-0223_1__easa_ad_2008_0223_superseded.pdf
2008-0226,1,2008-0226R1,2008-0226R1,2012-11-16,False,False,,,,2008-0226R1,True,70c6efee6ba65be8,2008-0226R1__AD_2008-0226R1_2__easa_ad_2008_0226_R1.pdf
2009-0001,1,2009-0001,2009-0001,2009-01-08,False,False,,,,2009-0001,True,6708973fceeb652c,2009-0001__AD_2009-0001_1__easa_ad_2009_0001.pdf
2009-0025,1,2009-0025,2009-0025 [Corrected: 2009-02-11],2009-02-10,False,True,2009-02-11,,,2009-0025 [Corrected: 2009-02-11],True,46511578be7115fd,2009-0025__AD_2009-0025_1__easa_ad_2009_0025_Corrected.pdf
2009-0045,1,2009-0045,2009-0045,2009-02-27,False,False,,,,2009-0045,True,4492d540fdd79907,2009-0045__AD_2009-0045_2__easa_ad_2009_0045.pdf
2009-0055,1,2009-0055R1,2009-0055R1,2009-04-28,False,False,,,,2009-0055R1,True,2638d55d371d670b,2009-0055R1__AD_2009-0055R1_2__easa_ad_2009_0055_R1.pdf
2009-0056,1,2009-0056,2009-0056,2009-03-11,False,False,,,,2009-0056,True,e088f4de60797d80,2009-0056__AD_2009-0056_2__easa_ad_2009_0056_superseded.pdf
2009-0057,1,2009-0057,2009-0057,2009-03-13,False,False,,,,2009-0057,True,3498d6f3c9e9e972,2009-0057__AD_2009-0057_2__easa_ad_2009_0057_superseded.pdf
2009-0058,1,2009-0058,2009-0058,2009-03-13,False,False,,,,2009-0058,True,c51d1e253e9e7621,2009-0058__AD_2009-0058_1__easa_ad_2009_0058.pdf
2009-0061,1,2009-0061R1,2009-0061R1,2009-03-26,False,False,,,,2009-0061R1,True,c0c297f36d9c3103,2009-0061R1__AD_2009-0061R1_1__easa_ad_2009_0061_R1.pdf
2009-0063,1,2009-0063,2009-0063 [Corrected: 2009-03-20],2009-03-11,False,True,2009-03-20,,,2009-0063 [Corrected: 2009-03-20],True,f2180c4f1865d4bb,2009-0063__AD_2009-0063_1__easa_ad_2009_0063_Corrected.pdf
2009-0064,1,2009-0064,2009-0064,2009-03-12,False,False,,,,2009-0064,True,8ceef3a1f3a89dae,2009-0064__AD_2009-0064_1__easa_ad_2009_0064.pdf
2009-0066,1,2009-0066,2009-0066,2009-03-19,False,False,,,,2009-0066,True,51d6b6427856df5c,2009-0066__AD_2009-0066_1__easa_ad_2009_0066_superseded.pdf
2009-0075,1,2009-0075,2009-0075,2009-04-06,False,False,,,,2009-0075,True,2ec366d4a688964f,2009-0075__AD_2009-0075_1__easa_ad_2009_0075.pdf
2009-0076,1,2009-0076,2009-0076,2009-04-06,False,False,,,,2009-0076,True,70468ef30b51a399,2009-0076__AD_2009-0076_2__easa_ad_2009_0076.pdf
2009-0077,1,2009-0077,2009-0077,2009-04-06,False,False,,,,2009-0077,True,7021ea349e7136db,2009-0077__AD_2009-0077_1__easa_ad_2009_0077.pdf
2009-0081,1,2009-0081R1,2009-0081R1,2010-07-30,False,False,,,,2009-0081R1,True,0688789ef25f757f,2009-0081R1__AD_2009-0081R1_1__easa_ad_2009_0081_R1_superseded.pdf
2009-0084,1,2009-0084,2009-0084,2009-04-09,False,False,,,,2009-0084,True,0ed83af91b451cf6,2009-0084__AD_2009-0084_1__easa_ad_2009_0084_superseded.pdf
2009-0094,1,2009-0094,2009-0094,2009-04-21,False,False,,,,2009-0094,True,d1d61da65998cb06,2009-0094__AD_2009-0094_1__easa_ad_2009_0094_superseded.pdf
2009-0098,1,2009-0098,2009-0098,2009-04-22,False,False,,,,2009-0098,True,9e38ec9774967b3e,2009-0098__AD_2009-0098_1__easa_ad_2009_0098_Superseded.pdf
2009-0102,1,2009-0102,2009-0102,2009-04-30,False,False,,,,2009-0102,True,f6e5ad373023b5ff,2009-0102__AD_2009-0102_1__easa_ad_2009_0102_superseded.pdf
2009-0108,1,2009-0108,2009-0108,2009-05-05,False,False,,,,2009-0108,True,b7930f075ed9b9db,2009-0108__AD_2009-0108_1__easa_ad_2009_0108.pdf
2009-0111,1,2009-0111,2009-0111,2009-05-13,False,False,,,,2009-0111,True,106103556a3311ec,2009-0111__AD_2009-0111_1__easa_ad_2009_0111.pdf
2009-0113,1,2009-0113,2009-0113,2009-05-27,False,False,,,2009-0113R1,2009-0113R1,False,2e3f0b408c8ee85d,2009-0113R1__AD_2009-0113R1_2__easa_ad_2009_0113_revised.pdf
2009-0113,2,2009-0113R1,2009-0113R1,2010-03-04,False,False,,2009-0113,,2009-0113R1,True,f21c8b15735a9c7a,2009-0113R1__AD_2009-0113R1_1__easa_ad_2009_0113R1.pdf
2009-0115,1,2009-0115,2009-0115,2009-05-29,False,False,,,,2009-0115,True,1550bf0cd8772a3b,2009-0115__AD_2009-0115_1__easa_ad_2009_0115.pdf
2009-0130,1,2009-0130R1,2009-0130R1,2011-02-14,False,False,,,,2009-0130R1,True,1b4cda66019d1826,2009-0130R1__AD_2009-0130R1_1__easa_ad_2009_0130_R1.pdf
2009-0133,1,2009-0133,2009-0133,2009-06-23,False,False,,,,2009-0133,True,fef6c3bb3d97c243,2009-0133__AD_2009-0133_1__easa_ad_2009_0133.pdf
2009-0138,1,2009-0138,2009-0138,2009-06-24,False,False,,,,2009-0138,True,8ddd06323bb47a80,2009-0138__AD_2009-0138_1__easa_ad_2009_0138_superseded.pdf
2009-0139,1,2009-0139,2009-0139,2009-06-25,False,False,,,,2009-0139,True,227a1ddfc7746318,2009-0139__AD_2009-0139_1__easa_ad_2009_0139.pdf
2009-0141,1,2009-0141,2009-0141,2009-07-02,False,False,,,,2009-0141,True,cb57166de0385f86,2009-0141__AD_2009-0141_1__easa_ad_2009_0141_superseded.pdf
2009-0143,1,2009-0143,2009-0143,2009-07-28,False,False,,,,2009-0143,True,f7c3090503be7cf0,2009-0143__AD_2009-0143_1__easa_ad_2009_0143_superseded.pdf
2009-0144,1,2009-0144,2009-0144,2009-07-15,False,False,,,,2009-0144,True,ac5b2e92061fb083,2009-0144-CN__AD_2009-0144-CN_1__easa_ad_2009_0144_CN.pdf
2009-0150,1,2009-0150,2009-0150,2009-07-09,False,False,,,,2009-0150,True,73699e659d53094b,2009-0150__AD_2009-0150_2__easa_ad_2009_0150_superseded.pdf
2009-0152,1,2009-0152,2009-0152,2009-07-14,False,False,,,,2009-0152,True,2988eb9bbd4c6abe,2009-0152__AD_2009-0152_1__easa_ad_2009_0152.pdf
2009-0153,1,2009-0153,2009-0153,2009-07-14,False,False,,,,2009-0153,True,cd3190de2eb3fb39,2009-0153__AD_2009-0153_1__easa_ad_2009_0153_superseded.pdf
2009-0155,1,2009-0155,2009-0155,2009-07-17,False,False,,,,2009-0155,True,2fce48b6620f7575,2009-0155__AD_2009-0155_1__easa_ad_2009_0155_superseded.pdf
2009-0156,1,2009-0156,2009-0156,2009-07-17,False,False,,,,2009-0156,True,de3c66962b52ce60,2009-0156__AD_2009-0156_1__easa_ad_2009_0156_superseded.pdf
2009-0157,1,2009-0157,2009-0157,2009-07-17,False,False,,,,2009-0157,True,1215ea407abe4ceb,2009-0157__AD_2009-0157_1__easa_ad_2009_0157.pdf
2009-0165,1,2009-0165,2009-0165,2009-07-31,False,False,,,,2009-0165,True,0a962f67b6f55213,2009-0165__AD_2009-0165_1__easa_ad_2009_0165.pdf
2009-0166,1,2009-0166,2009-0166,2009-07-31,False,False,,,,2009-0166,True,fc71e7cb8debc19f,2009-0166__AD_2009-0166_1__easa_ad_2009_0166_superseded.pdf
2009-0171,1,2009-0171,2009-0171,2009-08-05,False,False,,,,2009-0171,True,6edf8772870b3a19,2009-0171__AD_2009-0171_1__easa_ad_2009_0171.pdf
2009-0186,1,2009-0186,2009-0186,2009-08-24,False,False,,,,2009-0186,True,d2b4546a6718644f,2009-0186__AD_2009-0186_1__easa_ad_2009_0186.pdf
2009-0188,1,2009-0188,2009-0188,2009-08-26,False,False,,,,2009-0188,True,ad73337484ccfef2,2009-0188__AD_2009-0188_1__easa_ad_2009_0188.pdf
2009-0189,1,2009-0189,2009-0189,2009-08-26,False,False,,,,2009-0189,True,121e2dfa72e81a50,2009-0189__AD_2009-0189_1__easa_ad_2009_0189.pdf
2009-0191,1,2009-0191,2009-0191,2009-08-28,False,False,,,,2009-0191,True,ed40c64081807076,2009-0191__AD_2009-0191_1__easa_ad_2009_0191_Superseded.pdf
2009-0192,1,2009-0192,2009-0192,2009-08-28,False,False,,,,2009-0192,True,6e7ba6f2259ca9ba,2009-0192__AD_2009-0192_1__easa_ad_2009_0192_Superseded.pdf
2009-0195,1,2009-0195,2009-0195,2009-08-31,False,False,,,,2009-0195,True,455abd09bfbbbfee,2009-0195__AD_2009-0195_1__easa_ad_2009_0195.pdf
2009-0201,1,2009-0201,2009-0201,2009-09-10,False,False,,,,2009-0201,True,ee999e458f308c3d,2009-0201__AD_2009-0201_1__easa_ad_2009_0201.pdf
2009-0202,1,2009-0202R1,2009-0202R1,2010-04-15,False,False,,,,2009-0202R1,True,8b5e02971c5e59c9,2009-0202R1__AD_2009-0202R1_1__easa_ad_2009_0202R1_superseded.pdf
2009-0203,1,2009-0203R1,2009-0203R1,2011-02-22,False,False,,,,2009-0203R1,True,639f0f058d656bb7,2009-0203R1__AD_2009-0203R1_1__easa_ad_20090203R1.pdf
2009-0204,1,2009-0204,2009-0204,2009-09-30,False,False,,,,2009-0204,True,7816e79313162c25,2009-0204__AD_2009-0204_1__easa_ad_2009_0204.pdf
2009-0213,1,2009-0213,2009-0213,2009-10-08,False,False,,,,2009-0213,True,7cc102294fbebe76,2009-0213__AD_2009-0213_1__easa_ad_2009_0213_Superseded.pdf
2009-0235,1,2009-0235,2009-0235,2009-10-29,False,False,,,,2009-0235,True,233034025459422d,2009-0235__AD_2009-0235_1__easa_ad_2009_0235.pdf
2009-0240,1,2009-0240,2009-0240,2009-11-05,False,False,,,,2009-0240,True,a67120237d45e098,2009-0240__AD_2009-0240_2__easa_ad_2009_0240.pdf
2009-0255,1,2009-0255,2009-0255,2009-12-01,False,False,,,,2009-0255,True,c8ffcdb7055d5299,2009-0255__AD_2009-0255_1__easa_ad_2009_0255_superseded.pdf
2009-0258,1,2009-0258,2009-0258,2009-12-10,False,False,,,,2009-0258,True,7d6c803198bcd977,2009-0258__AD_2009-0258_1__easa_ad_2009_0258.pdf
2009-0259,1,2009-0259,2009-0259,2009-12-10,False,False,,,,2009-0259,True,9f0a5257c8d3414e,2009-0259__AD_2009-0259_1__easa_ad_2009_0259_superseded.pdf
2009-0260,1,2009-0260,2009-0260,2009-12-10,False,False,,,,2009-0260,True,57a82676a40b85fa,2009-0260__AD_2009-0260_1__easa_ad_2009_0260_Correction.pdf
2009-0265,1,2009-0265,2009-0265,2009-12-16,False,False,,,,2009-0265,True,784b07e0aad788c3,2009-0265__AD_2009-0265_1__easa_ad_2009_0265.pdf
2010-0002,1,2010-0002,2010-0002,2010-01-05,False,False,,,,2010-0002,True,950d5384fb42c8b7,2010-0002__AD_2010-0002_1__easa_ad_2010_0002.pdf
2010-0007,1,2010-0007,2010-0007,2010-01-07,False,False,,,,2010-0007,True,6f117602960fde49,2010-0007__AD_2010-0007_1__easa_ad_2010_0007.pdf
2010-0010,1,2010-0010,2010-0010,2010-01-21,False,False,,,,2010-0010,True,4716a85b0f7ad1ca,2010-0010__AD_2010-0010_1__easa_ad_2010_0010_superseded.pdf
2010-0013,1,2010-0013,2010-0013,2010-01-26,False,False,,,,2010-0013,True,78b14741aeddac87,2010-0013__AD_2010-0013_2__easa_ad_2010_0013.pdf
2010-0016,1,2010-0016R1,2010-0016R1,2010-02-09,False,False,,,,2010-0016R1,True,4e749f6d20daeede,2010-0016R1__AD_2010-0016R1_1__easa_ad_2010_0016_R1_superseded.pdf
2010-0018,1,2010-0018,2010-0018,2010-02-04,False,False,,,,2010-0018,True,88259705895bcb93,2010-0018__AD_2010-0018_2__easa_ad_2010_0018.pdf
